event_id,timestamp,event_type,job_id,part_id,customer_id,machine_id,material,quantity,facility,priority,tool_id,cycle_time_seconds,defect_code,inspector_id,operator_id,good_quantity,scrap_quantity,reason
"evt_004457","2026-07-18T19:18:22Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",7,"la_01",,"tool_21",564,,,,,,
"evt_004458","2026-07-18T19:21:18Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",13,"la_01",,"tool_25",1860,,,,,,
"evt_004459","2026-07-18T19:25:41Z","cycle_completed","job_0087","part_1020","cust_forge","press_02","phenolic_prepreg",5,"la_02",,"tool_38",1673,,,,,,
"evt_004460","2026-07-18T19:32:10Z","inspection_passed","job_0201","part_1001","cust_ridge","qc_01","carbon_fiber_pa6",43,"la_01",,,,,"insp_03",,,,
"evt_004461","2026-07-18T19:36:53Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",12,"la_01",,"tool_21",586,,,,,,
"evt_004462","2026-07-18T19:37:57Z","inspection_failed","job_0201","part_1001","cust_ridge","qc_01","carbon_fiber_pa6",4,"la_01",,,,"voids","insp_03",,,,
"evt_004463","2026-07-18T19:39:11Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",2,"la_01",,"tool_05",1044,,,,,,
"evt_004464","2026-07-18T19:40:52Z","inspection_passed","job_0008","part_1003","cust_keel","qc_02","carbon_fiber_epoxy",49,"la_01",,,,,"insp_09",,,,
"evt_004465","2026-07-18T19:41:24Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",8,"la_01",,"tool_05",1018,,,,,,
"evt_004466","2026-07-18T19:44:44Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",3,"la_01",,"tool_21",564,,,,,,
"evt_004467","2026-07-18T19:47:41Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",6,"la_01",,"tool_25",1860,,,,,,
"evt_004468","2026-07-18T19:49:04Z","inspection_failed","job_0008","part_1003","cust_keel","qc_02","carbon_fiber_epoxy",4,"la_01",,,,"voids","insp_09",,,,
"evt_004469","2026-07-18T19:49:44Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",12,"la_01",,"tool_21",579,,,,,,
"evt_004470","2026-07-18T19:52:05Z","cycle_completed","job_0087","part_1020","cust_forge","press_02","phenolic_prepreg",2,"la_02",,"tool_38",1673,,,,,,
"evt_004471","2026-07-18T19:55:27Z","job_created","job_0060","part_1010","cust_vector",,"hybrid_weave_epoxy",153,"la_01","low","tool_13",,,,,,,
"evt_004472","2026-07-18T20:01:33Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",12,"la_01",,"tool_25",1670,,,,,,
"evt_004473","2026-07-18T20:01:44Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",14,"la_01",,,653,,,,,,
"evt_004474","2026-07-18T20:03:18Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",6,"la_01",,"tool_21",586,,,,,,
"evt_004475","2026-07-18T20:06:34Z","cycle_completed","job_0087","part_1020","cust_forge","press_02","phenolic_prepreg",11,"la_02",,"tool_38",1823,,,,,,
"evt_004476","2026-07-18T20:07:50Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",4,"la_01",,"tool_05",1018,,,,,,
"evt_004477","2026-07-18T20:09:14Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",7,"la_01",,"tool_05",1046,,,,,,
"evt_004478","2026-07-18T20:10:09Z","job_created","job_0142","part_1006","cust_slate",,"carbon_fiber_pa6",229,"la_01","low","tool_21",,,,,,,
"evt_004479","2026-07-18T20:16:11Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",6,"la_01",,"tool_21",579,,,,,,
"evt_004480","2026-07-18T20:24:16Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",11,"la_01",,"tool_21",631,,,,,,
"evt_004481","2026-07-18T20:28:01Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",6,"la_01",,"tool_25",1670,,,,,,
"evt_004482","2026-07-18T20:28:13Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",7,"la_01",,,653,,,,,,
"evt_004483","2026-07-18T20:33:04Z","cycle_completed","job_0087","part_1020","cust_forge","press_02","phenolic_prepreg",5,"la_02",,"tool_38",1823,,,,,,
"evt_004484","2026-07-18T20:34:20Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",12,"la_01",,"tool_25",1860,,,,,,
"evt_004485","2026-07-18T20:35:07Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",7,"la_01",,"tool_05",1065,,,,,,
"evt_004486","2026-07-18T20:35:45Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",3,"la_01",,"tool_05",1046,,,,,,
"evt_004487","2026-07-18T20:36:28Z","job_created","job_0121","part_1019","cust_aeroform",,"glass_fiber_epoxy",500,"la_01","high","tool_12",,,,,,,
"evt_004488","2026-07-18T20:44:03Z","cycle_completed","job_0087","part_1020","cust_forge","press_02","phenolic_prepreg",15,"la_02",,"tool_38",1860,,,,,,
"evt_004489","2026-07-18T20:46:33Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",6,"la_01",,"tool_21",660,,,,,,
"evt_004490","2026-07-18T20:50:48Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",5,"la_01",,"tool_21",631,,,,,,
"evt_004491","2026-07-18T20:53:12Z","inspection_passed","job_0026","part_1019","cust_orbit","qc_02","glass_fiber_epoxy",31,"la_01",,,,,"insp_02",,,,
"evt_004492","2026-07-18T20:57:33Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",9,"la_01",,"tool_21",597,,,,,,
"evt_004493","2026-07-18T21:00:53Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",6,"la_01",,"tool_25",1860,,,,,,
"evt_004494","2026-07-18T21:01:41Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",3,"la_01",,"tool_05",1065,,,,,,
"evt_004495","2026-07-18T21:02:39Z","inspection_failed","job_0026","part_1019","cust_orbit","qc_02","glass_fiber_epoxy",4,"la_01",,,,"other","insp_02",,,,
"evt_004496","2026-07-18T21:04:02Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",6,"la_01",,"tool_05",1065,,,,,,
"evt_004497","2026-07-18T21:07:13Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",13,"la_01",,"tool_25",1860,,,,,,
"evt_004498","2026-07-18T21:10:38Z","cycle_completed","job_0087","part_1020","cust_forge","press_02","phenolic_prepreg",7,"la_02",,"tool_38",1860,,,,,,
"evt_004499","2026-07-18T21:13:09Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",3,"la_01",,"tool_21",660,,,,,,
"evt_004500","2026-07-18T21:18:51Z","job_unblocked","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",0,"la_01",,,,,,,,,"resolved_material_wait"
"evt_004501","2026-07-18T21:19:00Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",14,"la_01",,"tool_21",622,,,,,,
"evt_004502","2026-07-18T21:20:34Z","cycle_completed","job_0087","part_1020","cust_forge","press_02","phenolic_prepreg",7,"la_02",,"tool_38",1860,,,,,,
"evt_004503","2026-07-18T21:24:10Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",4,"la_01",,"tool_21",597,,,,,,
"evt_004504","2026-07-18T21:30:40Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",3,"la_01",,"tool_05",1065,,,,,,
"evt_004505","2026-07-18T21:31:36Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",10,"la_01",,"tool_05",966,,,,,,
"evt_004506","2026-07-18T21:33:52Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",6,"la_01",,"tool_25",1860,,,,,,
"evt_004507","2026-07-18T21:38:27Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",11,"la_01",,"tool_21",665,,,,,,
"evt_004508","2026-07-18T21:39:07Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",7,"la_01",,"tool_25",1697,,,,,,
"evt_004509","2026-07-18T21:45:40Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",7,"la_01",,"tool_21",622,,,,,,
"evt_004510","2026-07-18T21:47:15Z","cycle_completed","job_0087","part_1020","cust_forge","press_02","phenolic_prepreg",3,"la_02",,"tool_38",1860,,,,,,
"evt_004511","2026-07-18T21:47:33Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",30,"la_01",,"tool_22",848,,,,,,
"evt_004512","2026-07-18T21:56:16Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",6,"la_01",,"tool_21",578,,,,,,
"evt_004513","2026-07-18T21:56:16Z","job_started","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",0,"la_01",,"tool_01",,,,"op_17",,,
"evt_004514","2026-07-18T21:58:05Z","job_unblocked","job_0176","part_1000","cust_orbit",,"glass_fiber_epoxy",0,"la_01",,,,,,,,,"resolved_material_wait"
"evt_004515","2026-07-18T21:58:18Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",5,"la_01",,"tool_05",966,,,,,,
"evt_004516","2026-07-18T21:59:57Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",10,"la_01",,"tool_05",997,,,,,,
"evt_004517","2026-07-18T22:02:15Z","cycle_completed","job_0087","part_1020","cust_forge","press_02","phenolic_prepreg",11,"la_02",,"tool_38",1731,,,,,,
"evt_004518","2026-07-18T22:05:10Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",5,"la_01",,"tool_21",665,,,,,,
"evt_004519","2026-07-18T22:05:51Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",3,"la_01",,"tool_25",1697,,,,,,
"evt_004520","2026-07-18T22:06:45Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",26,"la_01",,"tool_22",992,,,,,,
"evt_004521","2026-07-18T22:12:26Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",13,"la_01",,"tool_21",776,,,,,,
"evt_004522","2026-07-18T22:14:18Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",15,"la_01",,"tool_22",848,,,,,,
"evt_004523","2026-07-18T22:17:28Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",11,"la_01",,"tool_25",1638,,,,,,
"evt_004524","2026-07-18T22:17:37Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",8,"la_01",,"tool_01",1053,,,,,,
"evt_004525","2026-07-18T22:23:02Z","cycle_completed","job_0090","part_1000","cust_ridge","press_01","glass_fiber_epoxy",3,"la_01",,"tool_21",578,,,,,,
"evt_004526","2026-07-18T22:26:44Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",5,"la_01",,"tool_05",997,,,,,,
"evt_004527","2026-07-18T22:29:03Z","cycle_completed","job_0087","part_1020","cust_forge","press_02","phenolic_prepreg",5,"la_02",,"tool_38",1731,,,,,,
"evt_004528","2026-07-18T22:29:54Z","inspection_passed","job_0202","part_1019","cust_quill","qc_02","glass_fiber_epoxy",50,"la_01",,,,,"insp_09",,,,
"evt_004529","2026-07-18T22:30:22Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",12,"la_01",,"tool_21",699,,,,,,
"evt_004530","2026-07-18T22:30:47Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",6,"la_01",,"tool_05",990,,,,,,
"evt_004531","2026-07-18T22:33:34Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",13,"la_01",,"tool_22",992,,,,,,
"evt_004532","2026-07-18T22:35:37Z","inspection_failed","job_0202","part_1019","cust_quill","qc_02","glass_fiber_epoxy",4,"la_01",,,,"voids","insp_09",,,,
"evt_004533","2026-07-18T22:38:14Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",22,"la_01",,"tool_22",1021,,,,,,
"evt_004534","2026-07-18T22:39:16Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",6,"la_01",,"tool_21",776,,,,,,
"evt_004535","2026-07-18T22:43:20Z","cycle_completed","job_0087","part_1020","cust_forge",,"phenolic_prepreg",10,"la_02",,"tool_38",1860,,,,,,
"evt_004536","2026-07-18T22:43:20Z","job_started","job_0199","part_1014","cust_vantage","press_02","carbon_fiber_pekk",0,"la_02",,"tool_25",,,,,,,
"evt_004537","2026-07-18T22:44:19Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",5,"la_01",,"tool_25",1638,,,,,,
"evt_004538","2026-07-18T22:44:27Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",6,"la_01",,"tool_01",967,,,,,,
"evt_004539","2026-07-18T22:44:29Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",4,"la_01",,"tool_01",1053,,,,,,
"evt_004540","2026-07-18T22:54:33Z","inspection_passed","job_0274","part_1021","cust_northarc","qc_01","carbon_fiber_epoxy",30,"la_01",,,,,"insp_07",,,,
"evt_004541","2026-07-18T22:54:40Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",16,"la_01",,"tool_21",687,,,,,,
"evt_004542","2026-07-18T22:56:51Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",26,"la_01",,"tool_22",927,,,,,,
"evt_004543","2026-07-18T22:57:15Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",6,"la_01",,"tool_21",699,,,,,,
"evt_004544","2026-07-18T22:57:41Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",3,"la_01",,"tool_05",990,,,,,,
"evt_004545","2026-07-18T22:59:23Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",8,"la_01",,"tool_05",974,,,,,,
"evt_004546","2026-07-18T23:00:13Z","inspection_failed","job_0274","part_1021","cust_northarc","qc_01","carbon_fiber_epoxy",3,"la_01",,,,"voids","insp_07",,,,
"evt_004547","2026-07-18T23:02:14Z","shift_handoff","job_0112","part_1013","cust_northarc",,"carbon_smc_epoxy",0,"la_01",,,,,,,,,
"evt_004548","2026-07-18T23:02:21Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",11,"la_01",,"tool_25",1860,,,,,,
"evt_004549","2026-07-18T23:05:09Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",11,"la_01",,"tool_22",1021,,,,,,
"evt_004550","2026-07-18T23:06:29Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",12,"la_01",,"tool_01",917,,,,,,
"evt_004551","2026-07-18T23:10:16Z","cycle_completed","job_0087","part_1020","cust_forge",,"phenolic_prepreg",5,"la_02",,"tool_38",1860,,,,,,
"evt_004552","2026-07-18T23:11:24Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",3,"la_01",,"tool_01",967,,,,,,
"evt_004553","2026-07-18T23:12:16Z","cycle_completed","job_0199","part_1014","cust_vantage","press_02","carbon_fiber_pekk",19,"la_02",,"tool_25",1287,,,,,,
"evt_004554","2026-07-18T23:13:47Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",47,"la_01",,"tool_22",874,,,,,,
"evt_004555","2026-07-18T23:15:06Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",9,"la_01",,"tool_21",717,,,,,,
"evt_004556","2026-07-18T23:16:50Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",7,"la_01",,"tool_05",903,,,,,,
"evt_004557","2026-07-18T23:21:38Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",8,"la_01",,"tool_21",687,,,,,,
"evt_004558","2026-07-18T23:23:50Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",13,"la_01",,"tool_22",927,,,,,,
"evt_004559","2026-07-18T23:26:23Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",4,"la_01",,"tool_05",974,,,,,,
"evt_004560","2026-07-18T23:29:22Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",5,"la_01",,"tool_25",1860,,,,,,
"evt_004561","2026-07-18T23:31:16Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",8,"la_01",,"tool_01",1054,,,,,,
"evt_004562","2026-07-18T23:32:58Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",6,"la_01",,"tool_05",890,,,,,,
"evt_004563","2026-07-18T23:33:31Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",6,"la_01",,"tool_01",917,,,,,,
"evt_004564","2026-07-18T23:34:45Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",14,"la_01",,"tool_25",1656,,,,,,
"evt_004565","2026-07-18T23:38:17Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",26,"la_01",,"tool_22",883,,,,,,
"evt_004566","2026-07-18T23:38:43Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",10,"la_01",,"tool_21",729,,,,,,
"evt_004567","2026-07-18T23:39:19Z","inspection_passed","job_0083","part_1015","cust_aeroform","qc_02","carbon_fiber_epoxy",44,"la_01",,,,,"insp_08",,,,
"evt_004568","2026-07-18T23:39:19Z","cycle_completed","job_0199","part_1014","cust_vantage","press_02","carbon_fiber_pekk",9,"la_02",,"tool_25",1287,,,,,,
"evt_004569","2026-07-18T23:40:51Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",23,"la_01",,"tool_22",874,,,,,,
"evt_004570","2026-07-18T23:40:54Z","inspection_failed","job_0083","part_1015","cust_aeroform","qc_02","carbon_fiber_epoxy",5,"la_01",,,,"surface","insp_08",,,,
"evt_004571","2026-07-18T23:42:11Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",4,"la_01",,"tool_21",717,,,,,,
"evt_004572","2026-07-18T23:43:56Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",3,"la_01",,"tool_05",903,,,,,,
"evt_004573","2026-07-18T23:47:46Z","cycle_completed","job_0199","part_1014","cust_vantage","press_02","carbon_fiber_pekk",24,"la_02",,"tool_25",1306,,,,,,
"evt_004574","2026-07-18T23:48:22Z","inspection_passed","job_0070","part_1009","cust_slate","qc_02","glass_fiber_pp",35,"la_01",,,,,"insp_01",,,,
"evt_004575","2026-07-18T23:55:21Z","inspection_failed","job_0070","part_1009","cust_slate","qc_02","glass_fiber_pp",3,"la_01",,,,"voids",,,,,
"evt_004576","2026-07-18T23:55:23Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",7,"la_01",,"tool_01",949,,,,,,
"evt_004577","2026-07-18T23:58:23Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",4,"la_01",,"tool_01",1054,,,,,,
"evt_004578","2026-07-19T00:00:06Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",3,"la_01",,"tool_05",890,,,,,,
"evt_004579","2026-07-19T00:01:36Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",3,"la_01",,"tool_05",980,,,,,,
"evt_004580","2026-07-19T00:01:36Z","job_started","job_0156","part_1010","cust_slate","press_01","hybrid_weave_epoxy",0,"la_02",,"tool_13",,,,,,,
"evt_004581","2026-07-19T00:01:54Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",7,"la_01",,"tool_25",1656,,,,,,
"evt_004582","2026-07-19T00:05:20Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",5,"la_01",,"tool_21",805,,,,,,
"evt_004583","2026-07-19T00:05:27Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",13,"la_01",,"tool_22",883,,,,,,
"evt_004584","2026-07-19T00:05:54Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",5,"la_01",,"tool_21",729,,,,,,
"evt_004585","2026-07-19T00:07:32Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",26,"la_01",,"tool_22",969,,,,,,
"evt_004586","2026-07-19T00:08:50Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",13,"la_01",,"tool_25",1857,,,,,,
"evt_004587","2026-07-19T00:14:58Z","cycle_completed","job_0199","part_1014","cust_vantage","press_02","carbon_fiber_pekk",12,"la_02",,"tool_25",1306,,,,,,
"evt_004588","2026-07-19T00:15:57Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",7,"la_01",,"tool_01",1015,,,,,,
"evt_004589","2026-07-19T00:16:54Z","inspection_passed","job_0090","part_1000","cust_ridge","qc_01","glass_fiber_epoxy",14,"la_01",,,,,"insp_08",,,,
"evt_004590","2026-07-19T00:19:58Z","cycle_completed","job_0199","part_1014","cust_vantage","press_02","carbon_fiber_pekk",23,"la_02",,"tool_25",1329,,,,,,
"evt_004591","2026-07-19T00:22:36Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",3,"la_01",,"tool_01",949,,,,,,
"evt_004592","2026-07-19T00:25:36Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",30,"la_01",,"tool_22",978,,,,,,
"evt_004593","2026-07-19T00:28:50Z","cycle_completed","job_0093","part_1003","cust_quill","press_01","carbon_fiber_epoxy",1,"la_01",,"tool_05",980,,,,,,
"evt_004594","2026-07-19T00:29:58Z","cycle_completed","job_0156","part_1010","cust_slate","press_01","hybrid_weave_epoxy",11,"la_02",,"tool_13",1236,,,,,,
"evt_004595","2026-07-19T00:31:59Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",11,"la_01",,"tool_21",724,,,,,,
"evt_004596","2026-07-19T00:32:35Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",2,"la_01",,"tool_21",805,,,,,,
"evt_004597","2026-07-19T00:34:48Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",13,"la_01",,"tool_22",969,,,,,,
"evt_004598","2026-07-19T00:36:07Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",6,"la_01",,"tool_25",1857,,,,,,
"evt_004599","2026-07-19T00:39:34Z","inspection_passed","job_0098","part_1007","cust_orbit","qc_01","phenolic_prepreg",26,"la_01",,,,,,,,,
"evt_004600","2026-07-19T00:41:49Z","inspection_failed","job_0098","part_1007","cust_orbit","qc_01","phenolic_prepreg",1,"la_01",,,,"surface","insp_10",,,,
"evt_004601","2026-07-19T00:43:15Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",3,"la_01",,"tool_01",1015,,,,,,
"evt_004602","2026-07-19T00:43:22Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",12,"la_01",,"tool_01",1030,,,,,,
"evt_004603","2026-07-19T00:43:49Z","cycle_completed","job_0199","part_1014","cust_vantage","press_02","carbon_fiber_pekk",25,"la_02",,"tool_25",1162,,,,,,
"evt_004604","2026-07-19T00:47:17Z","cycle_completed","job_0199","part_1014","cust_vantage","press_02","carbon_fiber_pekk",11,"la_02",,"tool_25",1329,,,,,,
"evt_004605","2026-07-19T00:49:45Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",13,"la_01",,"tool_25",1860,,,,,,
"evt_004606","2026-07-19T00:52:56Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",15,"la_01",,"tool_22",978,,,,,,
"evt_004607","2026-07-19T00:55:25Z","cycle_completed","job_0156","part_1010","cust_slate","press_01","hybrid_weave_epoxy",12,"la_02",,"tool_13",1099,,,,,,
"evt_004608","2026-07-19T00:56:00Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",36,"la_01",,"tool_22",936,,,,,,
"evt_004609","2026-07-19T00:56:47Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",8,"la_01",,"tool_21",695,,,,,,
"evt_004610","2026-07-19T00:57:19Z","cycle_completed","job_0156","part_1010","cust_slate","press_01","hybrid_weave_epoxy",5,"la_02",,"tool_13",1236,,,,,,
"evt_004611","2026-07-19T00:59:21Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",5,"la_01",,"tool_21",724,,,,,,
"evt_004612","2026-07-19T01:10:45Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",6,"la_01",,"tool_01",1030,,,,,,
"evt_004613","2026-07-19T01:11:13Z","cycle_completed","job_0199","part_1014","cust_vantage","press_02","carbon_fiber_pekk",12,"la_02",,"tool_25",1162,,,,,,
"evt_004614","2026-07-19T01:12:38Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",34,"la_01",,"tool_22",892,,,,,,
"evt_004615","2026-07-19T01:13:04Z","cycle_completed","job_0199","part_1014","cust_vantage","press_02","carbon_fiber_pekk",25,"la_02",,"tool_25",1110,,,,,,
"evt_004616","2026-07-19T01:15:20Z","cycle_completed","job_0044","part_1005","cust_vantage","press_01","carbon_fiber_epoxy",12,"la_01",,"tool_01",1034,,,,,,
"evt_004617","2026-07-19T01:17:10Z","cycle_completed","job_0290","part_1020","cust_orbit","press_04","phenolic_prepreg",6,"la_01",,"tool_25",1860,,,,,,
"evt_004618","2026-07-19T01:17:55Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",12,"la_01",,"tool_21",733,,,,,,
"evt_004619","2026-07-19T01:18:27Z","cycle_completed","job_0156","part_1010","cust_slate","press_01","hybrid_weave_epoxy",13,"la_02",,"tool_13",1105,,,,,,
"evt_004620","2026-07-19T01:22:51Z","cycle_completed","job_0156","part_1010","cust_slate","press_01","hybrid_weave_epoxy",6,"la_02",,"tool_13",1099,,,,,,
"evt_004621","2026-07-19T01:23:27Z","cycle_completed","job_0112","part_1013","cust_northarc","press_03","carbon_smc_epoxy",18,"la_01",,"tool_22",936,,,,,,
"evt_004622","2026-07-19T01:24:15Z","cycle_completed","job_0176","part_1000","cust_orbit","press_03","glass_fiber_epoxy",4,"la_01",,"tool_21",695,,,,,,
